"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
245286,"AspectJ","AJDoc","aspectj-inbox","RESOLVED","FIXED","ajdoc does not generate signature correctly for generic constructer","2009-05-14 15:03:03"
318323,"AspectJ","IDE","aspectj-inbox","RESOLVED","FIXED","Continuous RunTimeException from Eclipse AspectJ plugin","2011-04-28 11:49:23"
469889,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","java.lang.AbstractMethodError calling default method in Java 1.8","2015-08-10 15:19:51"
110307,"AspectJ","Compiler","aclement","RESOLVED","FIXED","Can't provide default implementation via ITD for generic method in interface.","2005-10-20 10:30:26"
135210,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","-warn:none and -nowarn are not working","2006-05-10 13:10:39"
263323,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","NPE building/weaving broken code","2009-02-03 12:35:05"
340806,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Race condition in JavaLangTypeToResolvedTypeConverter (potentially exposed through Spring AOP)","2012-11-01 12:49:56"
91090,"AspectJ","Compiler","aclement","RESOLVED","FIXED","declare warning with staticinitialization matching an aspect doesn't appear correctly","2005-08-13 16:51:31"
147845,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Generic abstract aspect hierarchies 3 deep or higher can fail when type parameters have bounds","2007-07-29 09:20:23"
210848,"AspectJ","Docs","aspectj-inbox","RESOLVED","FIXED","Fix javadoc for ProceedingJoinPoint.proceed(Object[])","2008-02-20 20:05:53"
280783,"AspectJ","AJDoc","aspectj-inbox","RESOLVED","FIXED","JavaDocRunner fails on System.setSecurityManager in Netbeans","2012-04-03 14:19:50"
384398,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Type Mismatch error when using inner classes contained in generic types within ITDs","2012-07-10 13:20:57"
100227,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","[generics][itds] inner class with generic enclosing class","2005-06-20 05:37:14"
153572,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","LTW with Spring 2.0rc3 fails (using @Configurable)","2012-04-03 16:12:04"
232483,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Problem with parametrized enums parsing.","2008-08-18 20:01:22"
164573,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","[plan] [ataspectj] @AfterReturning advice silently sensitive to order of args() and returning args","2008-12-05 17:04:58"
325040,"AspectJ","Build","aspectj-inbox","RESOLVED","FIXED","java.lang.NullPointerException at org.aspectj.weaver...","2011-10-03 18:49:00"
491030,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Problems occurred when invoking code from plug-in org.eclipse.jdt.ui java.lang.NoSuchMethodError org.eclipse.jdt.internal.compiler.env.NameEnvironmentAnswer","2016-04-28 15:21:33"
50641,"AspectJ","Compiler","aclement","RESOLVED","FIXED","Better binary compatibility for advice method names","2004-02-09 15:35:20"
194900,"AspectJ","Ant","aspectj-inbox","RESOLVED","FIXED","AspectJ Ant Task does not show correct version informatin, when version attribute is set to ""true""","2008-06-10 16:01:14"
268896,"AspectJ","LTWeaving","AJDT-inbox","RESOLVED","FIXED","NPE, unable to instantiate org.eclipse.ajdt.internal.ui.lazystart.ImageDecorator at restart","2009-03-16 21:16:31"
35725,"AspectJ","Compiler","jim-aj","RESOLVED","FIXED","Inter type declaration to base class not seen by derived class","2003-04-10 18:37:18"
93489,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","Around advice invoking protected on inner aspect bug","2006-05-30 09:58:14"
118616,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","Type pattern matching incorrect for names containing $ (dollar)","2005-12-04 17:22:31"
404848,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","You should resolve this member and call getAnnotationOfType() on the result...","2013-04-03 15:59:13"
72157,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","declare soft can cause programs with invalid exception behaviour to be generated","2004-10-21 04:31:33"
104075,"AspectJ","Compiler","avasseur","RESOLVED","FIXED","LTW Includes Should be Or'ed ... with Patch","2012-04-03 15:53:23"
124654,"AspectJ","Compiler","aclement","RESOLVED","FIXED","Capture method annotation in generic aspect does not compile","2006-01-24 06:15:27"
158573,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","changing value of variable in aspect results in adviceDidNotMatch warning","2012-04-03 15:50:42"
315651,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","wacky program causes unhelpful infinite loop","2010-06-03 15:36:14"
82134,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","AspectJ 5 M2 should implement backwards compatibility for binary aspect form","2005-03-23 09:10:59"
261808,"AspectJ","Ant","aspectj-inbox","RESOLVED","FIXED","iajc-Ant-Task fails ""type already defined""","2009-01-30 23:33:57"
338571,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Missing message: configure.incompatibleComplianceForTarget in: org.aspectj.ajdt.ajc.messages","2011-04-28 12:15:36"
30765,"AspectJ","Compiler","wes","RESOLVED","FIXED","NPE calling compiler","2003-05-08 01:12:21"
55341,"AspectJ","Compiler","jim-aj","RESOLVED","FIXED","error Type mismatch: cannot convert from java.lang.String to java.lang.String","2004-04-02 08:40:26"
90588,"AspectJ","Compiler","disabled","RESOLVED","FIXED","compiler verifyerror and an NPE","2005-08-24 10:36:49"
279983,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Generic intertype method does not receive bridge method when overridden","2009-07-27 21:52:39"
381906,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","ASPECTJ Internal Compiler Error","2012-08-23 15:55:15"
68991,"AspectJ","Compiler","aclement","RESOLVED","FIXED","intertype initialisers should match field set pointcuts","2004-10-21 04:31:41"
231187,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Incorrect Bound mismatch compiler error when injecting an interface","2008-05-08 17:15:13"
433658,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","forces implementing default methods in interfaces","2014-06-17 17:26:39"
107858,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","illegal argument to proceed crashes the parser","2005-08-31 12:21:18"
83875,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","150M1 @withincode type pattern exception","2005-03-23 09:25:24"
138609,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","java.lang.NullPointerException when weaving with read only libraries","2006-06-05 04:31:48"
192877,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","[ataspectj] @AspectJ style inter-type declaration causes false compiler error during incremental build","2008-09-30 16:52:20"
268419,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","difference in matching between generic and non-generic case if proxying","2009-03-18 13:41:45"
288505,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","failure to close inputstream","2009-09-03 12:19:12"
399408,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","NPE in ExactAnnotationTypePattern.matches","2013-01-29 12:03:12"
40825,"AspectJ","IDE","mik.kersten","RESOLVED","FIXED","asm has unnecessary RelationNode indirection","2003-08-28 08:03:47"
103740,"AspectJ","Compiler","aclement","RESOLVED","FIXED","Compiler failure on @annotation","2005-09-12 12:20:52"
123612,"AspectJ","Compiler","aclement","RESOLVED","FIXED","ArrayIndexOutOfBoundsException with incremental and declare @type","2012-04-03 15:58:45"
157057,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Pointcut not matching Annotated static field","2006-09-21 17:29:53"
241047,"AspectJ","Compiler","AJDT-inbox","RESOLVED","FIXED","pointcut does not match methods in subclasses of a generic base class (GBC) when the aspect uses ""declare parents : GBC extends SomeInterface"" and the pointcut uses SomeInterface+ for matching.","2008-08-19 17:29:47"
80916,"AspectJ","Compiler","aclement","RESOLVED","FIXED","In some cases the structure model doesn't contain the ""matches declare"" relationship","2005-01-05 06:01:32"
133307,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","declare parents implementing generic interface referencing same type","2006-03-27 10:59:22"
170672,"AspectJ","Build","aspectj-inbox","RESOLVED","FIXED","com.bea and com.jrockit classes should not be shipped with AspectJ","2008-05-09 13:41:15"
336880,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","confusion in bounds analysis when ITD uses multiple type variables","2011-02-10 17:53:36"
30168,"AspectJ","Compiler","jim-aj","RESOLVED","FIXED","Error with certain combination of advice","2003-02-13 16:59:00"
115038,"AspectJ","Compiler","aclement","RESOLVED","FIXED","NPE in ensureScopeSetup(..) on type parm in ITD - expected error","2005-11-09 02:45:16"
145693,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Verify Error unless inpath entry also on classpath and with -Xlint ignoring cantFindType","2012-04-03 14:19:00"
37747,"AspectJ","Compiler","jim-aj","RESOLVED","FIXED","Invalid output for ""thisJointPoint.getSignature().toLongString()""","2003-05-23 12:48:24"
67591,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","invalid warning indicating no match when a match really occurs","2004-10-21 04:32:03"
98901,"AspectJ","Compiler","aclement","RESOLVED","FIXED","Must copy annotations to *public* intertype declarations","2012-04-03 16:08:31"
120521,"AspectJ","Compiler","aclement","RESOLVED","FIXED","named pointcut not resolved in pertarget pointcut","2005-12-13 11:39:23"
152589,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","[pipeline] adding a whitespace results in adviceDidNotMatch warning","2012-04-03 16:16:14"
229829,"AspectJ","IDE","aspectj-inbox","RESOLVED","FIXED","SourceTypeBinding.sourceStart() NPE","2008-09-24 14:20:46"
298692,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","[handle] Spurious error in editor using generics","2010-07-23 18:58:38"
432714,"AspectJ","Runtime","aspectj-inbox","RESOLVED","FIXED","Java 1.8.0: VerifyError with Java8 but not with Java6","2014-06-20 16:54:14"
75442,"AspectJ","Compiler","avasseur","RESOLVED","FIXED","The compiler generates unnecassary instance variables w/ perthis association","2005-09-27 09:28:38"
107465,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","java.lang.VerifyError on calling the implementation of a inter-typed operation","2005-12-20 16:32:28"
323634,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","NPE parameterizing perclause","2010-08-25 12:41:26"
487694,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Race condition in annotation unpacking can surface through Spring AOP","2016-02-11 17:00:16"
350800,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","NPE when using Annotations, Generics and Abstract Pointcut","2011-06-30 13:31:57"
34888,"AspectJ","Docs","eh-ajdev","RESOLVED","FIXED","throwing an exception from an advice","2003-04-08 18:27:37"
59599,"AspectJ","Compiler","wes","RESOLVED","FIXED","Race condition in test suite for incremental","2004-10-21 04:31:19"
92837,"AspectJ","Compiler","aclement","RESOLVED","FIXED","[inc-compilation] Incremental Compilation Fails for ITD's on Aspects","2005-10-28 08:03:10"
117624,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Fix Java 1.5 reflection delegate getSuperclass","2012-04-03 14:24:22"
395221,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","weird error about unbound formals when mixing generics with annotation style","2012-11-27 17:53:19"
71404,"AspectJ","Docs","eh-ajdev","RESOLVED","FIXED","Define MethodPattern, FieldPattern, ConstructorPattern terms","2004-10-21 04:31:34"
155972,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","NullPointerException in ConstructorSignature.getConstructor()","2012-04-03 15:42:07"
239042,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","NPE when compiling !pointcut","2008-06-30 20:01:02"
311762,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Spring passes in a garbage classname and AspectJ reports an error","2010-05-13 13:48:25"
456374,"AspectJ","Library","aspectj-inbox","RESOLVED","FIXED","BUG - Use of Wrong Operator in String Comparison - LazyClassGen.java","2015-01-07 19:52:58"
79523,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","BCException: illegal change to pointcut declaration: calls(<nothing>)","2005-08-19 15:52:59"
108818,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","private poincuts in abstract aspects can be overriden by pointcuts in concrete sub-aspects","2005-09-06 07:03:33"
132591,"AspectJ","Compiler","matthew_webster","RESOLVED","FIXED","Duplicate exception with aop.xml file on aspectpath","2006-06-13 10:13:15"
169432,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Using @DeclareParents with non-marker interface with interface-satisfying class produces incorrect error","2007-11-08 04:02:57"
258629,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","NullPointerException at isAspect(ReferenceType.java:165)","2009-01-31 19:57:44"
335810,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Suppressing raw type warnings with AspectJ","2011-05-03 10:57:17"
87530,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","[itds] introduction of final method on interface won't prevent child overwritting","2005-09-05 11:48:44"
145322,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Failure of testCompareSubclassDelegates() on J9 1.5.0 SR1","2006-06-06 04:37:58"
204505,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Pointcut doesn't pick methods with generic parameters correctly","2008-02-19 20:16:00"
275032,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","[itds] unhelpful message for itd of default ctor onto a type","2009-05-20 14:06:23"
371998,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","org.aspectj.weaver.BCException compiling @DeclareParents with value using ""||""","2012-03-02 11:20:23"
98320,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","[generics][itds] intertype with nested generic type","2005-06-14 12:05:49"
120363,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","LTW weaver include and exclude does not behave correctly","2005-12-13 11:40:08"
227455,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","NPE with declare parents and unimplemented abstract method","2008-04-24 00:01:01"
431765,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","upgrade to latest Eclipse Compiler to pickup fixes","2014-06-17 18:07:58"
74279,"AspectJ","Compiler","aclement","RESOLVED","FIXED","-showWeaveInfo option is not supported by iajc Ant task","2004-10-21 04:32:14"
106634,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","regression: argument causes BcelGenericSignatureToTypeXConverter.java:203","2005-08-18 05:12:51"
162726,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","java.lang.IllegalStateException: Expecting raw type","2006-10-30 08:55:53"
250091,"AspectJ","Runtime","aspectj-inbox","RESOLVED","FIXED","Reflection method signature can't cope with parametrized return types of inter-type method declaration","2008-10-28 20:36:58"
322664,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","fixing a broken generic type can give an IllegalStateException","2010-08-13 11:45:07"
485176,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","New JDK 9 snapshots use a version identifier of 9 not 1.9","2016-01-05 16:10:46"
49638,"AspectJ","Compiler","jim-aj","RESOLVED","FIXED","exception logging: after() throwing advice can't convert Throwable obj to string and ajc aborts","2004-01-09 04:27:04"
83645,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","pertypewithin({interface}) illegal field modifier","2005-03-24 11:36:39"
138223,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Compiler crash on two binding @xxx pcds in one compound expression","2007-07-29 09:19:36"
185451,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","[ataspectj] Abstract Aspect with @AspectJ concrete Aspect: IllegalAccessError","2008-06-11 17:09:43"
148536,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","NullPointerException when declaring inter-type annotation","2006-06-26 04:21:23"
286539,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","more state in declare anno","2009-09-03 12:56:24"
390269,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","AbstractMethodError when calling generic ITD method","2013-01-25 20:04:32"
71339,"AspectJ","Compiler","matthew_webster","RESOLVED","FIXED","AJC produces partial output jar file, when there are warnings during weaving","2004-10-21 04:31:04"
102482,"AspectJ","Docs","adrian.colyer","RESOLVED","FIXED","AJ5 Developer notebook doesn't wrap properly in Internet Explorer","2005-07-27 05:30:31"
